zero_index,gamma,x_unfolded,S_tilde_n_minus_half_minus_x
5202,5635.016250807585,5201.544969714832,-0.04496971483240486
5203,5635.929470274486,5202.533153519195,-0.03315351919536624
5204,5636.236694481528,5202.865602433854,0.634397566145708
5205,5637.490237062517,5204.222095011906,0.27790498809372366
5206,5638.788714457924,5205.627259552675,-0.12725955267524114
5207,5640.134252591616,5207.083401702618,-0.5834017026181755
5208,5640.385710966422,5207.355535768203,0.1444642317974285
5209,5641.872250768496,5208.964339950991,-0.4643399509914161
5210,5642.463399097843,5209.604126156169,-0.10412615616860421
5211,5643.093319440582,5210.285885265282,0.21411473471835052
5212,5643.663127487791,5210.902594828112,0.5974051718876581
5213,5645.328117414939,5212.704684336675,-0.20468433667520003
5214,5645.769016095281,5213.181900844886,0.3180991551143961
5215,5647.161576573469,5214.689205684927,-0.1892056849274013
5216,5647.857206976795,5215.442175194346,0.05782480565358128
5217,5648.974462993071,5216.651552418428,-0.15155241842785472
5218,5649.800756925361,5217.545999459841,-0.04599945984136866
5219,5650.839075232865,5218.669986014965,-0.16998601496470656
5220,5651.883418462845,5219.800525218648,-0.3005252186476355
5221,5652.345479579189,5220.300732838828,0.19926716117242904
5222,5653.407356205343,5221.450297880922,0.049702119077664975
5223,5654.192151373509,5222.299920832151,0.20007916784925328
5224,5655.000372762493,5223.174923241022,0.32507675897795707
5225,5655.819252623684,5224.061483550751,0.43851644924870925
5226,5657.866738715883,5226.2782770072645,-0.778277007264478
5227,5658.411247459897,5226.867831228428,-0.36783122842825833
5228,5658.921215888581,5227.4199952864965,0.0800047135035129
5229,5659.89441287266,5228.47373649224,0.026263507759722415
5230,5660.630422802756,5229.270678136407,0.2293218635932135
5231,5661.929696761166,5230.677551661566,-0.17755166156621272
5232,5662.457451148033,5231.249025659332,0.2509743406681082
5233,5663.557248248999,5232.439956018465,0.060043981535272906
5234,5664.336708256301,5233.284025548846,0.2159744511536701
5235,5665.460459801875,5234.500955026007,-0.0009550260074320249
5236,5666.472615778431,5235.597066147769,-0.09706614776860079
5237,5667.316170462719,5236.510613015877,-0.010613015877424914
5238,5668.525315609316,5237.820119299844,-0.3201192998440092
5239,5669.472767900277,5238.846240453668,-0.3462404536676331
5240,5669.97856381366,5239.394043933079,0.10595606692095316
5241,5671.149659068225,5240.662429023276,-0.16242902327576303
5242,5671.479959154301,5241.020176057462,0.47982394253813254
5243,5672.290954890887,5241.898576098021,0.6014239019787055
5244,5673.937158397051,5243.681657293149,-0.18165729314932832
5245,5674.814995125538,5244.632515018645,-0.1325150186448809
5246,5675.707528740345,5245.59931431776,-0.09931431776021782
5247,5676.97253652276,5246.969618775549,-0.4696187755489518
5248,5677.385026082543,5247.416452827438,0.0835471725622483
5249,5678.347908881797,5248.45952523752,0.040474762479789206
5250,5679.113903984797,5249.2893315538495,0.21066844615052105
5251,5680.339045053084,5250.6165671658855,-0.11656716588549898
5252,5681.241565137186,5251.59432375724,-0.09432375724009034
5253,5682.09916992471,5252.523441935399,-0.02344193539920525
5254,5682.288150146832,5252.728183487519,0.7718165124806546
5255,5683.970509043295,5254.550898580057,-0.05089858005703718
5256,5685.123793484788,5255.800445268143,-0.30044526814344863
5257,5686.093541225543,5256.851164648361,-0.3511646483611912
5258,5687.024519731122,5257.85990241898,-0.35990241897980013
5259,5687.481856548012,5258.355446827111,0.14455317288866354
5260,5688.363844470024,5259.31113577516,0.18886422483956267
5261,5689.508631787299,5260.551616724566,-0.05161672456597444
5262,5689.952695061554,5261.032809450346,0.46719054965433315
5263,5691.140945770717,5262.320440461836,0.17955953816363035
5264,5692.205217958837,5263.473757430029,0.026242569971145713
5265,5693.589608697249,5264.974023793448,-0.47402379344839574
5266,5694.311966528287,5265.756865352139,-0.25686535213935713
5267,5694.609217468297,5266.079009639682,0.4209903603177736
5268,5696.031917372013,5267.620888062384,-0.12088806238443794
5269,5697.172049668291,5268.856569220676,-0.3565692206757376
5270,5697.902079625021,5269.647798456363,-0.1477984563625796
5271,5698.374747827997,5270.160098936119,0.33990106388137065
