u_center,empirical_full,block_mean,block_se,block_ci95_low,block_ci95_high,gue_theory,pair_count_full,gue_bin_average,gue_expected_count_edgeweighted,observed_to_gue_expected_ratio,naive_count_z_diagnostic,residual_vs_gue_bin_average
4.35,1.0064609836637206,1.0035474245136613,0.031593099128455,0.9416249502218894,1.0654698988054332,0.9957490743524344,1006,0.995779440724969,995.3233504304246,1.0107268151249122,0.33841756172856713,0.010681542938751565
4.45,1.0124738629944303,1.0139049461340075,0.0384584650932919,0.9385263545511552,1.0892835377168597,0.9950086262950608,1012,0.9950496730118814,994.5839651981762,1.017510874306478,0.5522408861466016,0.01742418998254891
4.550000000000001,1.041497862490426,1.040340866362341,0.0237785643071863,0.9937348803202556,1.0869468524044263,0.9952256163365748,1041,0.9952614186710598,994.7856578132078,1.0464565827058496,1.465250971675892,0.04623644381936631
4.65,1.0265009591528176,1.023379890662839,0.0288264146014234,0.9668801180440492,1.079879663281629,0.9962798871284052,1026,0.9962977760983805,995.8115557691635,1.0303154186712755,0.956647963407784,0.030203183054437033
4.75,0.9894927936683068,0.990231268619285,0.0314731141864487,0.9285439648138456,1.0519185724247244,0.997754655210142,989,0.9977495042779785,997.2525973055035,0.9917246670223759,-0.2613292762651842,-0.008256710609671702
4.8500000000000005,1.0115138764368985,1.0126851102354606,0.029175106519809,0.9555019014566348,1.0698683190142864,0.9991122098809108,1011,0.9990876649793724,998.5801004589873,1.0124375596262172,0.3930308398751601,0.012426211457526093
4.95,0.9564954910789212,0.9543122456254736,0.0294462496667775,0.8965975962785897,1.0120268949723574,0.9998988060054984,956,0.9998652649325352,999.3473067763761,0.9566243822518492,-1.3712097611758434,-0.04336977385361407
5.050000000000001,0.9144828727049704,0.9161036181285482,0.0243209043274293,0.8684346456467867,0.9637725906103096,0.9999027740084196,914,0.9998730953592514,999.3451345257611,0.9145989392681022,-2.6997342492931606,-0.08539022265428098
5.15,1.009543163191693,1.0041961271890294,0.0193785760321705,0.9662141181659752,1.0421781362120837,0.9992126291610416,1009,0.9991972862669776,998.6596902287371,1.0103541875900635,0.3272086598961305,0.010345876924715336
5.25,1.0335664246181275,1.0336965745353666,0.031088698038853,0.9727627263792148,1.0946304226915184,0.9981619739928828,1033,0.9981654378413998,997.6184148937879,1.0354660505239162,1.1201986810352684,0.03540098677672776
5.3500000000000005,1.055589050121322,1.0571643505675328,0.0267688349238991,1.0046974341166903,1.109631267018375,0.9971896885119728,1055,0.9972092501417815,996.6527783430978,1.0585431786523511,1.8481969108643062,0.05837979997954057
5.45,1.0545990442285251,1.0523470007220963,0.0271547368391723,0.9991237165173183,1.1055702849268745,0.9966722774920608,1054,0.9966995557423699,996.1334003515814,1.0580912151203794,1.8334505961331904,0.057899488486155226
