u_center,empirical_pair_correlation,GUE_bin_average,pair_count,residual_empirical_minus_GUE
3.6500000000000004,0.953319328888501,0.9939889569046323,953,-0.040669628016131276
3.75,0.967333698102475,0.9963868651169633,967,-0.029053167014488235
3.8500000000000005,1.0383685881373246,0.9985505462047051,1038,0.03981804193261951
3.95,0.9753559757673137,0.9997878622748277,975,-0.024431886507514045
4.050000000000001,0.9943728616836894,0.9998031606553274,994,-0.005430298971637937
4.15,1.0694116949528476,0.9987649185613515,1069,0.07064677639149608
4.25,0.9703832770430357,0.9972017171265575,970,-0.026818440083521744
4.35,0.9493844784102619,0.995779440724969,949,-0.04639496231470719
4.45,1.0454338321552221,0.9950496730118814,1045,0.05038415914334071
4.550000000000001,1.0264362145663208,0.9952614186710598,1026,0.031174795895261065
4.65,1.010439522310642,0.9962977760983805,1010,0.014141746212261386
4.75,0.9394180249716699,0.9977495042779785,939,-0.058331479306308553
4.8500000000000005,1.0084588331557034,0.9990876649793724,1008,0.00937116817633099
4.95,1.0104698544566102,0.9998652649325352,1010,0.010604589524074948
5.050000000000001,0.99747378780187,0.9998730953592514,997,-0.0023993075573813805
5.15,0.9674692122389242,0.9991972862669776,967,-0.03172807402805333
5.25,1.006498207479448,0.9981654378413998,1006,0.008332769638048187
5.3500000000000005,1.0255178788658963,0.9972092501417815,1025,0.02830862872411477
5.45,1.0325317477889209,0.9966995557423699,1032,0.03583219204655097
5.550000000000001,0.9575026848227292,0.996815512015257,957,-0.03931282719252782
5.65,0.97652243690018,0.9974929223478128,976,-0.020970485447632803
5.75,0.9885387525682223,0.9984648533115672,988,-0.009926100743344879
5.8500000000000005,1.0365752998489999,0.999373374414854,1036,0.03720192543414591
5.95,1.0375862384450962,0.999906907411507,1037,0.037679331033589225
6.050000000000001,0.9825649785393938,0.999911438171851,982,-0.01734645963245718
6.15,0.925541446692416,0.9994367695480881,925,-0.07389532285567213
6.25,1.0296126266645969,0.998705157631038,1029,0.0309074690335589
6.3500000000000005,1.0176156661766909,0.998018755437496,1017,0.019596910739194895
6.45,1.0446424657196502,0.9976435618370101,1044,0.046998903882640164
6.550000000000001,0.9626016373359637,0.997713804689556,962,-0.03511216735359224
6.65,0.9956322397680972,0.998190533336399,995,-0.0025582935683017283
6.75,0.9656228411746111,0.9988863385705332,965,-0.03326349739592216
6.8500000000000005,0.9866462696437406,0.9995432115459845,986,-0.012896941902243886
6.95,0.9816528169503533,0.9999318521700217,981,-0.018279035219668338
7.050000000000001,0.9606484566928944,0.9999347050805758,960,-0.039286248387681355
7.15,1.0387115395960065,0.9995831174900541,1038,0.039128422105952354
7.25,1.0187080254737295,0.999037516436122,1018,0.019670509037607475
