local_index,offset_text,absolute_gamma_decimal_string,theta_unfolded_relative_x
4959,1274.8460769060,267653396921.8460769060,4958.7497389104055
4960,1275.0550533320,267653396922.0550533320,4959.563771098338
4961,1275.2777965811,267653396922.2777965811,4960.431429608356
4962,1275.4278478576,267653396922.4278478576,4961.015928880592
4963,1275.8268526615,267653396922.8268526615,4962.57018435204
4964,1276.1027929670,267653396923.1027929670,4963.6450629635865
4965,1276.3739992190,267653396923.3739992190,4964.701500873461
4966,1276.6793914158,267653396923.6793914158,4965.891104327291
4967,1276.7216446319,267653396923.7216446319,4966.0556945569515
4968,1276.9573326686,267653396923.9573326686,4966.973777289329
4969,1277.3314755017,267653396924.3314755017,4968.431187174536
4970,1277.4746040870,267653396924.4746040870,4968.98872027852
4971,1277.9143197277,267653396924.9143197277,4970.7015579029285
4972,1278.0906082329,267653396925.0906082329,4971.388259845067
4973,1278.3387659973,267653396925.3387659973,4972.354916284617
4974,1278.6093130461,267653396925.6093130461,4973.408786380344
4975,1279.0399976187,267653396926.0399976187,4975.086445012244
4976,1279.2235374474,267653396926.2235374474,4975.801393253963
4977,1279.4778474096,267653396926.4778474096,4976.7920145355365
4978,1279.6131634905,267653396926.6131634905,4977.3191153550215
4979,1279.8719405009,267653396926.8719405009,4978.327137264452
4980,1280.1251657437,267653396927.1251657437,4979.3135332057645
4981,1280.5031398320,267653396927.5031398320,4980.785867095142
4982,1280.6805389806,267653396927.6805389806,4981.476895360082
4983,1281.0182339854,267653396928.0182339854,4982.792328918179
4984,1281.2529999963,267653396928.2529999963,4983.706820055591
4985,1281.5118165616,267653396928.5118165616,4984.71499604442
4986,1281.7740365849,267653396928.7740365849,4985.736429626057
4987,1282.0740016197,267653396929.0740016197,4986.904892491728
4988,1282.1097416794,267653396929.1097416794,4987.0441118264225
4989,1282.4086100642,267653396929.4086100642,4988.208302878205
4990,1282.8113468486,267653396929.8113468486,4989.777095646085
4991,1283.1756993109,267653396930.1756993109,4991.19636880403
4992,1283.3956709783,267653396930.3956709783,4992.053231088089
4993,1283.6574032670,267653396930.6574032670,4993.072764782398
4994,1283.7557649491,267653396930.7557649491,4993.455916015392
4995,1284.1395533315,267653396931.1395533315,4994.950898500299
4996,1284.3772906664,267653396931.3772906664,4995.87696392589
4997,1284.6362588352,267653396931.6362588352,4996.885730460415
4998,1284.9413447311,267653396931.9413447311,4998.074140771093
4999,1285.0921789103,267653396932.0921789103,4998.6616897078775
5000,1285.2562634929,267653396932.2562634929,4999.300853341483
5001,1285.4000896404,267653396932.4000896404,4999.861103680589
5002,1285.7538546608,267653396932.7538546608,5001.2391352561235
5003,1286.0940132806,267653396933.0940132806,5002.564165408186
5004,1286.3949569241,267653396933.3949569241,5003.736440277903
5005,1286.7173404967,267653396933.7173404967,5004.992230751406
5006,1287.0091459915,267653396934.0091459915,5006.128909514317
5007,1287.0594657212,267653396934.0594657212,5006.324921478192
5008,1287.3000468700,267653396934.3000468700,5007.262064498014
5009,1287.5146091794,267653396934.5146091794,5008.0978555463735
5010,1287.7635674609,267653396934.7635674609,5009.067630264378
5011,1288.1107946458,267653396935.1107946458,5010.4201948117025
5012,1288.2209947363,267653396935.2209947363,5010.849460554721
5013,1288.4725363295,267653396935.4725363295,5011.829298124864
5014,1288.8558734606,267653396935.8558734606,5013.322522836946
5015,1289.0262208692,267653396936.0262208692,5013.986082245946
5016,1289.3617367705,267653396936.3617367705,5015.293027476322
5017,1289.9130038290,267653396936.9130038290,5017.440394709824
5018,1290.1494729479,267653396937.1494729479,5018.361520015303
5019,1290.3070340540,267653396937.3070340540,5018.975272553744
5020,1290.5790701476,267653396937.5790701476,5020.034942970685
5021,1290.8144394815,267653396937.8144394815,5020.951784250415
5022,1291.0277986313,267653396938.0277986313,5021.782888594823
5023,1291.4483026277,267653396938.4483026277,5023.420890520574
5024,1291.6041245980,267653396938.6041245980,5024.027868550774
5025,1291.7659359315,267653396938.7659359315,5024.658177128457
5026,1291.9928813052,267653396938.9928813052,5025.54220430143
5027,1292.2494961228,267653396939.2494961228,5026.541803755903
5028,1292.6279011893,267653396939.6279011893,5028.015816447691
5029,1292.6920843832,267653396939.6920843832,5028.265831182649
5030,1292.9168174821,267653396939.9168174821,5029.1412408147335
5031,1293.3119465621,267653396940.3119465621,5030.6803990617445
5032,1293.4874580763,267653396940.4874580763,5031.36407436736
5033,1293.8587371761,267653396940.8587371761,5032.810329065699
5034,1294.1232932770,267653396941.1232932770,5033.840862441014
5035,1294.2247973781,267653396941.2247973781,5034.236254433711
5036,1294.4833668471,267653396941.4833668471,5035.243467900857
5037,1294.8064383323,267653396941.8064383323,5036.5019380211015
5038,1295.1064614522,267653396942.1064614522,5037.67062714742
5039,1295.3622391298,267653396942.3622391298,5038.666965665152
5040,1295.6279351088,267653396942.6279351088,5039.70193924208
5041,1295.9508809693,267653396942.9508809693,5040.959920012635
5042,1296.1220106218,267653396943.1220106218,5041.626526519941
5043,1296.2856507242,267653396943.2856507242,5042.263958756391
5044,1296.5314110945,267653396943.5314110945,5043.221276554251
5045,1296.8973352013,267653396943.8973352013,5044.646671786518
5046,1297.0586995098,267653396944.0586995098,5045.27523905421
5047,1297.3613340853,267653396944.3613340853,5046.454100662452
5048,1297.6367175909,267653396944.6367175909,5047.526810354524
5049,1297.8465768669,267653396944.8465768669,5048.344281534745
5050,1298.0605994352,267653396945.0605994352,5049.177970113287
5051,1298.3471439943,267653396945.3471439943,5050.29415579437
5052,1298.6335149319,267653396945.6335149319,5051.409665162378
5053,1299.0417254116,267653396946.0417254116,5052.999779780991
5054,1299.2381469152,267653396946.2381469152,5053.7649064002635
5055,1299.4983479990,267653396946.4983479990,5054.7784755458515
5056,1299.6976956724,267653396946.6976956724,5055.555000562782
5057,1299.9682427805,267653396946.9682427805,5056.608870889506
5058,1300.3605864507,267653396947.3605864507,5058.137179045543
5059,1300.4450528739,267653396947.4450528739,5058.4662036566
5060,1300.7420319223,267653396947.7420319223,5059.623035119207
5061,1301.0632885321,267653396948.0632885321,5060.874435700459
5062,1301.3320494884,267653396948.3320494884,5061.921348376094
5063,1301.5153010478,267653396948.5153010478,5062.6351737137
5064,1301.8373935937,267653396948.8373935937,5063.889830542105
5065,1302.1428526031,267653396949.1428526031,5065.07969425308
5066,1302.2907058869,267653396949.2907058869,5065.655631617925
5067,1302.5341435804,267653396949.5341435804,5066.60390182265
5068,1302.9679241187,267653396949.9679241187,5068.293620263315
5069,1303.1305313681,267653396950.1305313681,5068.927029196259
5070,1303.3859935943,267653396950.3859935943,5069.9221389266195
5071,1303.6283508613,267653396950.6283508613,5070.8662005133465
5072,1303.8563044817,267653396950.8563044817,5071.754155140163
5073,1303.9898623641,267653396950.9898623641,5072.274407195895
5074,1304.1238689941,267653396951.1238689941,5072.796407271716
5075,1304.3504950247,267653396951.3504950247,5073.679190497861
5076,1304.6307041098,267653396951.6307041098,5074.770697415601
5077,1305.0118620217,267653396952.0118620217,5076.255433349275
5078,1305.3148712093,267653396952.3148712093,5077.435754195353
5079,1305.6343402628,267653396952.6343402628,5078.680191654526
5080,1305.7679567038,267653396952.7679567038,5079.200671815343
5081,1306.1165360402,267653396953.1165360402,5080.558503439274
5082,1306.3707553303,267653396953.3707553303,5081.548771523081
5083,1306.6335008454,267653396953.6335008454,5082.572252068811
5084,1306.7772095383,267653396953.7772095383,5083.132044883465
5085,1307.1807788042,267653396954.1807788042,5084.704080441697
5086,1307.5179916008,267653396954.5179916008,5086.017635639624
5087,1307.7389133768,267653396954.7389133768,5086.878198910431
5088,1307.8636621375,267653396954.8636621375,5087.364136528175
5089,1308.1926971354,267653396955.1926971354,5088.645836499673
5090,1308.5316801445,267653396955.5316801445,5089.966287259851
5091,1308.8013784756,267653396955.8013784756,5091.016851319876
5092,1308.9545721868,267653396955.9545721868,5091.613591412973
5093,1309.2925965976,267653396956.2925965976,5092.930308116222
5094,1309.3721205140,267653396956.3721205140,5093.240080031167
5095,1309.8258221126,267653396956.8258221126,5095.007397580079
5096,1310.0943783351,267653396957.0943783351,5096.053512749957
5097,1310.3747049336,267653396957.3747049336,5097.145477421196
5098,1310.5229967299,267653396957.5229967299,5097.723122937036
5099,1310.7486887042,267653396957.7486887042,5098.602267705447
5100,1311.0033300671,267653396958.0033300671,5099.594179902188
5101,1311.1692426388,267653396958.1692426388,5100.240464156983
5102,1311.3639840488,267653396958.3639840488,5100.999046256881
5103,1311.8135515611,267653396958.8135515611,5102.750260174487
5104,1312.0310183912,267653396959.0310183912,5103.597365290114
5105,1312.2119691105,267653396959.2119691105,5104.302228095742
5106,1312.6385744364,267653396959.6385744364,5105.963996714696
5107,1312.7697453439,267653396959.7697453439,5106.474950714962
5108,1313.1172752897,267653396960.1172752897,5107.828694615975
5109,1313.4242083348,267653396960.4242083348,5109.024300182763
5110,1313.5543671787,267653396960.5543671787,5109.5313118611
5111,1313.9368735107,267653396960.9368735107,5111.021300336345
5112,1314.0289565360,267653396961.0289565360,5111.379994127753
5113,1314.2965611636,267653396961.2965611636,5112.422402521259
5114,1314.5585145769,267653396961.5585145769,5113.44279756891
5115,1314.7990374446,267653396961.7990374446,5114.3797135646055
5116,1314.9536823643,267653396961.9536823643,5114.982106594031
5117,1315.2892415603,267653396962.2892415603,5116.289220471567
5118,1315.6527057602,267653396962.6527057602,5117.705033554146
5119,1315.7852149533,267653396962.7852149533,5118.221200618756
5120,1316.0427684478,267653396963.0427684478,5119.22445652973
5121,1316.3861628907,267653396963.3861628907,5120.562091281314
5122,1316.6499671374,267653396963.6499671374,5121.589695936244
5123,1316.7362160628,267653396963.7362160628,5121.925663981992
5124,1316.9928565632,267653396963.9928565632,5122.925363479457
5125,1317.3995692253,267653396964.3995692253,5124.50964360391
5126,1317.7151446942,267653396964.7151446942,5125.73891426532
5127,1318.2130937442,267653396965.2130937442,5127.67859024893
5128,1318.3786398156,267653396965.3786398156,5128.323446864031
5129,1318.5469570270,267653396965.5469570270,5128.979097984524
5130,1318.8598769054,267653396965.8598769054,5130.198024244001
5131,1319.0951207595,267653396966.0951207595,5131.114376738478
5132,1319.3067250188,267653396966.3067250188,5131.938645204888
5133,1319.5605554259,267653396966.5605554259,5132.927398460994
5134,1319.7300760166,267653396966.7300760166,5133.5877371412425
5135,1319.9385808789,267653396966.9385808789,5134.399932432848
5136,1320.2078872145,267653396967.2078872145,5135.4489695409575
5137,1320.5194967145,267653396967.5194967145,5136.66279144385
5138,1320.8162636991,267653396967.8162636991,5137.818796847932
5139,1320.9716892703,267653396967.9716892703,5138.42423077274
5140,1321.3175877703,267653396968.3175877703,5139.771619653625
5141,1321.4684271861,267653396968.4684271861,5140.359188988698
5142,1321.7370535835,267653396968.7370535835,5141.405577512988
5143,1321.9921178414,267653396968.9921178414,5142.399137025405
5144,1322.3247409454,267653396969.3247409454,5143.694813855039
5145,1322.5116414808,267653396969.5116414808,5144.42285315914
5146,1322.6547416692,267653396969.6547416692,5144.980275647826
5147,1323.0673630334,267653396970.0673630334,5146.587572118145
5148,1323.3358195149,267653396970.3358195149,5147.633298763894
5149,1323.6167906107,267653396970.6167906107,5148.727773964946
5150,1323.8127971497,267653396970.8127971497,5149.4912841600735
5151,1323.9986668811,267653396970.9986668811,5150.2153081422
5152,1324.1698891399,267653396971.1698891399,5150.882275381628
5153,1324.3704369200,267653396971.3704369200,5151.663475210459
5154,1324.8476618431,267653396971.8476618431,5153.5224238762285
5155,1325.2892533127,267653396972.2892533127,5155.2425684736545
5156,1325.5217268630,267653396972.5217268630,5156.148129720015
5157,1325.6308753091,267653396972.6308753091,5156.573298960822
5158,1325.9169728359,267653396972.9169728359,5157.687743303481
5159,1326.2043250645,267653396973.2043250645,5158.807075123981
5160,1326.5183556376,267653396973.5183556376,5160.030327906093
5161,1326.7137452223,267653396973.7137452223,5160.791434860491
5162,1326.9200941164,267653396973.9200941164,5161.595231944009
5163,1327.1810142595,267653396974.1810142595,5162.611602063024
5164,1327.4316378292,267653396974.4316378292,5163.587863628489
5165,1327.7554279982,267653396974.7554279982,5164.849133259467
5166,1327.8797766471,267653396974.8797766471,5165.333512309625
5167,1328.0735994318,267653396975.0735994318,5166.08851606063
5168,1328.4907191742,267653396975.4907191742,5167.713335199504
5169,1328.6985622372,267653396975.6985622372,5168.522952564297
5170,1328.9912274945,267653396975.9912274945,5169.662980386065
5171,1329.4125041351,267653396976.4125041351,5171.303992016129
5172,1329.6266117742,267653396976.6266117742,5172.138011973533
5173,1329.7762699976,267653396976.7762699976,5172.720980174154
5174,1330.0464562990,267653396977.0464562990,5173.77344503964
5175,1330.4050544706,267653396977.4050544706,5175.170303335123
5176,1330.4841109064,267653396977.4841109064,5175.478254258759
5177,1330.7564855338,267653396977.7564855338,5176.539243376649
5178,1330.8718678257,267653396977.8718678257,5176.988695505402
5179,1331.4156855609,267653396978.4156855609,5179.107045164731
5180,1331.5646154508,267653396978.5646154508,5179.6871762658575
5181,1331.7593813951,267653396978.7593813951,5180.445853934958
5182,1332.0574470031,267653396979.0574470031,5181.606917906019
5183,1332.2414974531,267653396979.2414974531,5182.323855186326
5184,1332.5364511758,267653396979.5364511758,5183.47279733653
5185,1332.6175004451,267653396979.6175004451,5183.788511004727
5186,1332.9441951081,267653396979.9441951081,5185.061094598965
5187,1333.2673916622,267653396980.2673916622,5186.320051903884
5188,1333.6058027811,267653396980.6058027811,5187.6382749628865
5189,1333.7764080837,267653396980.7764080837,5188.302838954183
5190,1334.0301998279,267653396981.0301998279,5189.291441605528
5191,1334.2002282670,267653396981.2002282670,5189.953758522999
5192,1334.5436581334,267653396981.5436581334,5191.2915312608175
5193,1334.8758088509,267653396981.8758088509,5192.585367989043
5194,1335.2031165606,267653396982.2031165606,5193.86033960262
5195,1335.5291583449,267653396982.5291583449,5195.130380018726
5196,1335.8096684257,267653396982.8096684257,5196.223059414118
5197,1336.0408329659,267653396983.0408329659,5197.123521633876
5198,1336.1093436129,267653396983.1093436129,5197.390393227683
5199,1336.4306538941,267653396983.4306538941,5198.642002876767
5200,1336.7701509813,267653396983.7701509813,5199.96445614091
5201,1337.0853939696,267653396984.0853939696,5201.192431680594
5202,1337.2546773408,267653396984.2546773408,5201.851846312557
5203,1337.4928555231,267653396984.4928555231,5202.779628984356
5204,1337.7573008543,267653396984.7573008543,5203.809730875118
5205,1338.0223053665,267653396985.0223053665,5204.842010960529
5206,1338.3124781383,267653396985.3124781383,5205.972329728202
5207,1338.5372887868,267653396985.5372887868,5206.848041441593
5208,1338.7016976813,267653396985.7016976813,5207.488468377149
5209,1338.9664539661,267653396985.9664539661,5208.5197815348665
5210,1339.1295499816,267653396986.1295499816,5209.155094373175
5211,1339.4126822180,267653396986.4126822180,5210.257987930524
5212,1339.6715322462,267653396986.6715322462,5211.266294268407
5213,1340.0497312983,267653396987.0497312983,5212.739504466087
5214,1340.1627500875,267653396987.1627500875,5213.179749971343
5215,1340.3801638183,267653396987.3801638183,5214.026648247665
5216,1340.6591957640,267653396987.6591957640,5215.11356981873
5217,1341.1491774394,267653396988.1491774394,5217.022210247275
5218,1341.3350075505,267653396988.3350075505,5217.746079895252
5219,1341.5644837036,267653396988.5644837036,5218.6399652897135
5220,1341.8769931736,267653396988.8769931736,5219.857292872951
5221,1342.1255527880,267653396989.1255527880,5220.82551465096
5222,1342.3570540486,267653396989.3570540486,5221.72728850787
5223,1342.6178680884,267653396989.6178680884,5222.743245319496
5224,1342.7744511347,267653396989.7744511347,5223.353187992045
5225,1342.9743121476,267653396989.9743121476,5224.131712635848
5226,1343.3326861788,267653396990.3326861788,5225.52769783046
5227,1343.3829190937,267653396990.3829190937,5225.723371622023
5228,1343.7657440747,267653396990.7657440747,5227.2146013403535
5229,1343.9729450005,267653396990.9729450005,5228.021717368706
5230,1344.4175610702,267653396991.4175610702,5229.753643782317
5231,1344.8015461287,267653396991.8015461287,5231.249392385595
5232,1345.0151608173,267653396992.0151608173,5232.081492138021
5233,1345.2351104929,267653396992.2351104929,5232.938268756765
5234,1345.4220165223,267653396992.4220165223,5233.666329461812
5235,1345.6979391349,267653396992.6979391349,5234.741139153682
5236,1345.9787973990,267653396992.9787973990,5235.835174838006
5237,1346.1566190604,267653396993.1566190604,5236.527848929833
5238,1346.4066079106,267653396993.4066079106,5237.50163805325
5239,1346.7179274655,267653396993.7179274655,5238.714330524237
5240,1346.9784560738,267653396993.9784560738,5239.729175485916
5241,1347.3516220686,267653396994.3516220686,5241.182780263386
5242,1347.5085416668,267653396994.5085416668,5241.794033916723
5243,1347.7691059683,267653396994.7691059683,5242.809017915202
5244,1348.0702381838,267653396995.0702381838,5243.982027335141
5245,1348.3329039291,267653396995.3329039291,5245.005197151165
5246,1348.3871531231,267653396995.3871531231,5245.216515676087
5247,1348.6708723801,267653396995.6708723801,5246.321695872522
5248,1349.0451902235,267653396996.0451902235,5247.779787480656
5249,1349.2881414144,267653396996.2881414144,5248.726162597106
5250,1349.5194195116,267653396996.5194195116,5249.627067158881
5251,1349.8383990414,267653396996.8383990414,5250.869597761599
5252,1349.9373663674,267653396996.9373663674,5251.255108177585
5253,1350.2246392961,267653396997.2246392961,5252.3741310987925
5254,1350.4062341405,267653396997.4062341405,5253.081502984393
5255,1350.7081396131,267653396997.7081396131,5254.2575244960835
5256,1350.9289416403,267653396997.9289416403,5255.117621305776
5257,1351.1091996820,267653396998.1091996820,5255.819785903419
5258,1351.4866608344,267653396998.4866608344,5257.2901217380995
5259,1351.6477706405,267653396998.6477706405,5257.917697634906
5260,1352.0412163872,267653396999.0412163872,5259.450298742854
5261,1352.4203345796,267653396999.4203345796,5260.927089295526
5262,1352.4939203144,267653396999.4939203144,5261.213730032221
5263,1352.9714344277,267653396999.9714344277,5263.073805189324
5264,1353.2848239314,267653397000.2848239314,5264.294560794432
5265,1353.3452629081,267653397000.3452629081,5264.529990566975
5266,1353.6005901962,267653397000.6005901962,5265.524574668884
5267,1353.9430098410,267653397000.9430098410,5266.858412259976
5268,1354.3405146811,267653397001.3405146811,5268.406824877121
5269,1354.5028342469,267653397001.5028342469,5269.0391131874485
5270,1354.8141977800,267653397001.8141977800,5270.251976968049
5271,1354.8599693100,267653397001.8599693100,5270.430272192179
5272,1355.2444164394,267653397002.2444164394,5271.9278207142
5273,1355.4066934229,267653397002.4066934229,5272.559943152408
5274,1355.6811016140,267653397002.6811016140,5273.628853672441
5275,1355.8578866380,267653397002.8578866380,5274.317489719276
5276,1356.1627782034,267653397003.1627782034,5275.505143048497
5277,1356.3899505871,267653397003.3899505871,5276.390054500392
5278,1356.6449806657,267653397003.6449806657,5277.3834808731535
5279,1356.8373514191,267653397003.8373514191,5278.132828482756
5280,1357.2437009660,267653397004.2437009660,5279.715694153606
5281,1357.6359009622,267653397004.6359009622,5281.243442651983
5282,1357.8783755907,267653397004.8783755907,5282.1879614005165
5283,1358.0610157390,267653397005.0610157390,5282.899405089991
5284,1358.1016087704,267653397005.1016087704,5283.057528352018
5285,1358.5365479859,267653397005.5365479859,5284.751760223011
5286,1358.7634525818,267653397005.7634525818,5285.6356285529955
5287,1358.9465335362,267653397005.9465335362,5286.348789327794
5288,1359.1383227652,267653397006.1383227652,5287.0958717078265
5289,1359.5213565744,267653397006.5213565744,5288.58791488096
5290,1359.8053397787,267653397006.8053397787,5289.694123239291
5291,1359.9430576287,267653397006.9430576287,5290.230579742544
5292,1360.2422634003,267653397007.2422634003,5291.39608502734
5293,1360.5396180914,267653397007.5396180914,5292.55437974232
5294,1360.6673495227,267653397007.6673495227,5293.051935846998
5295,1361.2150392985,267653397008.2150392985,5295.185368383109
5296,1361.2817917989,267653397008.2817917989,5295.44539141533
5297,1361.5107313285,267653397008.5107313285,5296.3371864840565
5298,1361.8273654915,267653397008.8273654915,5297.570581108598
5299,1361.9671809633,267653397008.9671809633,5298.115208541444
5300,1362.2570834578,267653397009.2570834578,5299.244474489786
5301,1362.5080489967,267653397009.5080489967,5300.222068138215
5302,1362.9040834325,267653397009.9040834325,5301.764753045053
5303,1363.2160797584,267653397010.2160797584,5302.980081762574
5304,1363.3605190122,267653397010.3605190122,5303.542720353185
5305,1363.6829770048,267653397010.6829770048,5304.798800717178
5306,1363.8819373495,267653397010.8819373495,5305.573816960924
5307,1364.2419410740,267653397011.2419410740,5306.976150349105
5308,1364.5968605764,267653397011.5968605764,5308.358679013283
5309,1364.8373629754,267653397011.8373629754,5309.29551527664
5310,1365.0195792191,267653397012.0195792191,5310.005307717716
5311,1365.2477538154,267653397012.2477538154,5310.894123118642
5312,1365.6729299597,267653397012.6729299597,5312.5503246033295
5313,1365.7870079372,267653397012.7870079372,5312.994695996783
5314,1365.8324827839,267653397012.8324827839,5313.171835541488
5315,1366.1036774894,267653397013.1036774894,5314.228228473946
5316,1366.4174821528,267653397013.4174821528,5315.450601263183
5317,1366.5507276875,267653397013.5507276875,5315.969636621485
5318,1366.9920160051,267653397013.9920160051,5317.688600341775
5319,1367.2205766840,267653397014.2205766840,5318.578919661921
5320,1367.4362558212,267653397014.4362558212,5319.4190611233735
5321,1367.7037655996,267653397014.7037655996,5320.461100047933
5322,1367.9220047237,267653397014.9220047237,5321.311213503725
5323,1368.1712406814,267653397015.1712406814,5322.282069862235
5324,1368.5088220173,267653397015.5088220173,5323.597060642447
5325,1368.6328660667,267653397015.6328660667,5324.0802531769705
5326,1368.9347650589,267653397015.9347650589,5325.256249445366
5327,1369.2334559113,267653397016.2334559113,5326.419748949841
5328,1369.5622221353,267653397016.5622221353,5327.700401958256
5329,1369.6577006396,267653397016.6577006396,5328.072322261635
5330,1370.1637905033,267653397017.1637905033,5330.043709402901
5331,1370.2990339756,267653397017.2990339756,5330.570527387918
5332,1370.5343456240,267653397017.5343456240,5331.487143963588
5333,1370.7286268175,267653397017.7286268175,5332.243933368251
5334,1371.1278615829,267653397018.1278615829,5333.799084615704
5335,1371.2527085534,267653397018.2527085534,5334.285404793053
5336,1371.7188328089,267653397018.7188328089,5336.101112692845
5337,1372.0401386398,267653397019.0401386398,5337.352705006549
5338,1372.1311348419,267653397019.1311348419,5337.707165262703
5339,1372.4231352362,267653397019.4231352362,5338.844603223541
5340,1372.5896400287,267653397019.5896400287,5339.493194373922
5341,1372.8193455576,267653397019.8193455576,5340.387973262874
5342,1373.2330820482,267653397020.2330820482,5341.999613518773
5343,1373.4041992523,267653397020.4041992523,5342.6661715354585
5344,1373.6501464534,267653397020.6501464534,5343.624217100992
5345,1373.9887957412,267653397020.9887957412,5344.943367906517
5346,1374.2504516914,267653397021.2504516914,5345.962604237174
5347,1374.4375560394,267653397021.4375560394,5346.69143745866
5348,1374.6190194945,267653397021.6190194945,5347.398297539553
5349,1374.7939918677,267653397021.7939918677,5348.079872712946
5350,1375.1512418023,267653397022.1512418023,5349.471479180105
5351,1375.4060222727,267653397022.4060222727,5350.463933246504
5352,1375.6875208175,267653397022.6875208175,5351.560463035596
5353,1376.0756113874,267653397023.0756113874,5353.072203961514
5354,1376.2499756832,267653397023.2499756832,5353.751410472633
5355,1376.6073605189,267653397023.6073605189,5355.143542424125
5356,1376.8049569645,267653397023.8049569645,5355.913245830488
5357,1377.0595793046,267653397024.0595793046,5356.905083927151
5358,1377.2368917267,267653397024.2368917267,5357.5957743637455
5359,1377.3656881584,267653397024.3656881584,5358.09747899667
5360,1377.5972101193,267653397024.5972101193,5358.999333488089
5361,1378.1213603733,267653397025.1213603733,5361.041071813519
5362,1378.2638875453,267653397025.2638875453,5361.596262214109
5363,1378.4097180285,267653397025.4097180285,5362.16432010265
5364,1378.5716847928,267653397025.5716847928,5362.795234134635
5365,1378.8567985348,267653397025.8567985348,5363.905846310639
5366,1379.1577584713,267653397026.1577584713,5365.078184646988
5367,1379.3198524462,267653397026.3198524462,5365.709594206269
5368,1379.8404254935,267653397026.8404254935,5367.737398130329
5369,1380.0007515105,267653397027.0007515105,5368.36192090977
5370,1380.2634806995,267653397027.2634806995,5369.385337859961
5371,1380.6289869228,267653397027.6289869228,5370.809105298018
5372,1381.0653956514,267653397028.0653956514,5372.509061407808
5373,1381.2812242355,267653397028.2812242355,5373.3497850142885
5374,1381.4587328324,267653397028.4587328324,5374.04123961651
5375,1381.6794260994,267653397028.6794260994,5374.900912769313
5376,1381.8668356977,267653397028.8668356977,5375.6309350415195
5377,1382.2840308974,267653397029.2840308974,5377.256048111509
5378,1382.4226006995,267653397029.4226006995,5377.795823249527
5379,1382.6064957937,267653397029.6064957937,5378.512155367696
5380,1382.7739187891,267653397029.7739187891,5379.164323221586
5381,1383.1635724828,267653397030.1635724828,5380.682153030885
5382,1383.4695972102,267653397030.4695972102,5381.874220400297
5383,1383.7739826525,267653397030.7739826525,5383.059902212916
5384,1384.0645866109,267653397031.0645866109,5384.191900594791
5385,1384.1555715195,267653397031.1555715195,5384.546316859034
5386,1384.4221641164,267653397031.4221641164,5385.58478305878
5387,1384.7052201864,267653397031.7052201864,5386.687379922856
5388,1384.8157837685,267653397031.8157837685,5387.118061585696
5389,1385.2277863940,267653397032.2277863940,5388.722947864472
5390,1385.3684399722,267653397032.3684399722,5389.2708399985095
5391,1385.6452898428,267653397032.6452898428,5390.349261666497
5392,1385.7868752214,267653397032.7868752214,5390.900783470794
5393,1386.0340852528,267653397033.0340852528,5391.863748177362
5394,1386.4666421822,267653397033.4666421822,5393.548700257319
5395,1386.7736593454,267653397033.7736593454,5394.744633491897
5396,1386.9958345595,267653397033.9958345595,5395.610079318027
5397,1387.3882747747,267653397034.3882747747,5397.138763548742
5398,1387.5454891928,267653397034.5454891928,5397.751165622948
5399,1387.7285177920,267653397034.7285177920,5398.464122456957
5400,1387.8782463895,267653397034.8782463895,5399.047364787942
5401,1388.1684043933,267653397035.1684043933,5400.177626029386
5402,1388.4510793150,267653397035.4510793150,5401.278738194971
5403,1388.8182375511,267653397035.8182375511,5402.708940768418
5404,1389.1211079255,267653397036.1211079255,5403.888720891258
5405,1389.3486441665,267653397036.3486441665,5404.775049687494
5406,1389.6372895055,267653397036.6372895055,5405.899418600028
5407,1389.8623851154,267653397036.8623851154,5406.7762403321785
5408,1390.1329351985,267653397037.1329351985,5407.830122247525
5409,1390.2255938969,267653397037.2255938969,5408.191058475762
5410,1390.4835753286,267653397037.4835753286,5409.195981343455
5411,1390.8128744016,267653397037.8128744016,5410.478709974688
5412,1391.0972486941,267653397038.0972486941,5411.58644175071
5413,1391.4979861527,267653397038.4979861527,5413.147446484403
5414,1391.6535325436,267653397038.6535325436,5413.753351041846
5415,1391.8413916917,267653397038.8413916917,5414.485124458976
5416,1392.3231190908,267653397039.3231190908,5416.361611755602
5417,1392.4248474707,267653397039.4248474707,5416.757877388292
5418,1392.5614079782,267653397039.5614079782,5417.28982566033
5419,1393.0101470523,267653397040.0101470523,5419.037812537601
5420,1393.2867925068,267653397040.2867925068,5420.115437937378
5421,1393.4799218428,267653397040.4799218428,5420.867740476712
5422,1393.6744187663,267653397040.6744187663,5421.625370220967
5423,1394.0222872312,267653397041.0222872312,5422.980432765678
5424,1394.2202463704,267653397041.2202463704,5423.751548983386
5425,1394.4381015098,267653397041.4381015098,5424.600166691976
5426,1394.6545374383,267653397041.6545374383,5425.443256105454
5427,1394.7965642084,267653397041.7965642084,5425.9964972754005
5428,1395.0920681445,267653397042.0920681445,5427.147582688502
5429,1395.3647361167,267653397042.3647361167,5428.209714481267
5430,1395.7472762684,267653397042.7472762684,5429.699834695429
5431,1395.8871471856,267653397042.8871471856,5430.24467810642
5432,1396.1428155460,267653397043.1428155460,5431.2405907975735
5433,1396.4576290598,267653397043.4576290598,5432.466893392269
5434,1396.7682521084,267653397043.7682521084,5433.676872741225
5435,1397.0516268475,267653397044.0516268475,5434.78071092668
5436,1397.1968767725,267653397044.1968767725,5435.34650734932
5437,1397.3338661874,267653397044.3338661874,5435.880126357316
