zero_index,gamma,x_unfolded,unfolded_spacing_from_previous
9032,9046.31502970164,9031.425172255362,1.3963342766583082
9033,9047.178898921222,9032.425031645895,0.9998593905329471
9034,9048.588554505273,9034.05662320265,1.6315915567556658
9035,9049.087937802135,9034.634637718462,0.5780145158114465
9036,9049.992714867447,9035.681889117941,1.047251399479137
9037,9050.882205632552,9036.711461132554,1.0295720146132226
9038,9051.428509000663,9037.343805858061,0.6323447255072097
9039,9052.224339386075,9038.264986846516,0.9211809884545801
9040,9052.755417231303,9038.879720530369,0.6147336838530464
9041,9054.40010678206,9040.783514447598,1.9037939172285405
9042,9054.931264072118,9041.398360406743,0.6148459591458959
9043,9055.9052405861,9042.525808675091,1.127448268347507
9044,9056.785351956469,9043.544615589182,1.0188069140913285
9045,9057.930288444319,9044.870001419553,1.3253858303705783
9046,9058.352731342004,9045.359029847774,0.48902842822099046
9047,9059.695201794213,9046.91312156403,1.5540917162561527
9048,9059.901550740713,9047.152001277682,0.23887971365184058
9049,9061.261010259073,9048.72579733486,1.573796057178697
9050,9062.010375428283,9049.593323583445,0.8675262485849089
9051,9062.55664082289,9050.225731180473,0.63240759702785
9052,9063.065987666105,9050.815403152028,0.5896719715547079
9053,9064.398647013108,9052.358247390866,1.54284423883837
9054,9065.6764450113,9053.837606921104,1.4793595302380709
9055,9066.715937218882,9055.041091137182,1.2034842160774133
9056,9067.344319123522,9055.768616808395,0.7275256712127884
9057,9067.890693026053,9056.40120119217,0.6325843837748835
9058,9068.707565890807,9057.346975422694,0.9457742305239663
9059,9069.651864013751,9058.440297027577,1.0933216048833856
9060,9070.419820652425,9059.329459527224,0.8891624996467726
9061,9071.485275093295,9060.563090760044,1.2336312328206986
9062,9072.068890118191,9061.238835015662,0.6757442556172464
9063,9072.950481989126,9062.259605951582,1.0207709359201544
9064,9074.381551780916,9063.916631258951,1.6570253073696222
9065,9074.869755813135,9064.481927375637,0.5652961166852037
9066,9075.539800390921,9065.257785204012,0.7758578283755924
9067,9076.905342562264,9066.838997782168,1.581212578155828
9068,9077.941193163162,9068.038469913816,1.1994721316477808
9069,9078.388813148846,9068.55680115546,0.5183312416447734
9070,9078.88506880999,9069.131455235023,0.5746540795626061
9071,9079.958594688502,9070.374591392312,1.2431361572889728
9072,9080.600278836755,9071.117667211498,0.7430758191858331
9073,9081.525029640732,9072.188549371824,1.0708821603257093
9074,9082.687459166014,9073.53469007881,1.3461407069862616
9075,9083.817684467947,9074.84355968711,1.3088696082995739
9076,9084.719189339048,9075.887573177864,1.0440134907548781
9077,9085.261991006195,9076.516187034938,0.628613857074015
9078,9086.216791442004,9077.621945582221,1.1057585472826759
9079,9086.854064628998,9078.359983324244,0.7380377420231525
9080,9087.619989058994,9079.247023837459,0.8870405132147425
9081,9088.908988499885,9080.739876716725,1.4928528792661382
9082,9089.425998602173,9081.338659410829,0.5987826941036474
9083,9090.498988662222,9082.58137323437,1.242713823541635
9084,9090.953967030522,9083.10832540173,0.5269521673599229
9085,9091.778385807691,9084.063169614954,0.9548442132236232
9086,9093.55454059272,9086.120357653817,2.057188038863387
9087,9094.08065373882,9086.729725997073,0.6093683432554826
9088,9094.81793616185,9087.58368841983,0.8539624227578315
9089,9095.70728336486,9088.61379357453,1.030105154699413
9090,9096.611589238442,9089.661239115718,1.0474455411876988
9091,9097.164150723314,9090.30127082279,0.6400317070729216
9092,9098.092115417232,9091.3761439075,1.0748730847099068
9093,9098.532042167059,9091.885721815077,0.5095779075763858
9094,9099.83663563567,9093.396884223039,1.5111624079618196
9095,9101.042374240877,9094.79356558741,1.3966813643710339
9096,9101.885250829855,9095.769936605024,0.9763710176139284
9097,9102.497480971078,9096.479139279334,0.7092026743102906
9098,9103.493787094456,9097.633266619821,1.154127340487321
9099,9104.193256141503,9098.443546374667,0.8102797548453964
9100,9105.074920829637,9099.46489760279,1.0213512281225121
9101,9106.47416154683,9101.085854908459,1.6209573056694353
9102,9106.705267547537,9101.353584086775,0.2677291783165856
9103,9107.191202663578,9101.916527985195,0.5629438984196895
9104,9108.61364318407,9103.564414114713,1.647886129518156
9105,9109.023970775528,9104.039781965103,0.47536785038937523
9106,9110.230386514642,9105.43744144519,1.3976594800878956
9107,9111.37508487864,9106.763623481405,1.3261820362149592
9108,9112.381582610455,9107.929713082061,1.1660896006560506
9109,9113.302297846683,9108.99643387507,1.0667207930091536
9110,9113.658797282165,9109.409470399638,0.4130365245673602
9111,9114.444853438543,9110.320194698928,0.9107242992904503
9112,9115.04293063619,9111.013133891225,0.6929391922967625
9113,9116.424405314448,9112.613750383733,1.60061649250747
9114,9117.137058329912,9113.439463793433,0.8257134097002563
9115,9117.860968025157,9114.278228800425,0.8387650069926167
9116,9118.810944247423,9115.378941865172,1.100713064746742
9117,9120.116281592987,9116.891428432777,1.5124865676043555
9118,9120.569264316975,9117.416303753147,0.5248753203704837
9119,9121.584902244998,9118.593145936513,1.1768421833658067
9120,9122.504965210948,9119.659258829839,1.0661128933261352
9121,9123.3938549389,9120.689264101344,1.0300052715047059
9122,9124.08487439227,9121.489995757833,0.8007316564890061
9123,9125.059677152574,9122.619580767056,1.1295850092228648
9124,9125.604247738102,9123.25062719905,0.6310464319940365
9125,9126.235472796692,9123.98209499421,0.7314677951599151
9126,9127.121392691024,9125.00871657828,1.0266215840711084
9127,9128.945962237458,9127.123107155006,2.114390576725782
