dataset,role,location_id,m,lambda,n_pos_res,n_neg_res,n_unres,p_pos_res,p_neg_res,p_unres,H_norm2_from_spectrum,epsilon_screen,min_abs_H_eigenvalue,trace_formula,trace_spectrum,trace_abs_error,frobH2_formula,frobH2_spectrum,frobH2_abs_error,npos_lower_bound_raw,b_pos_normalized,bound_slack_fraction
near_1e21,secondary_control,13,256,0.8,162,94,0,0.6328125,0.3671875,0.0,1.535269518646353,1.5352695186463531e-10,0.002847583072052684,51.19999999999999,51.2,1.4210854715202004e-14,164.07338652818447,164.07338652818447,0.0,15.977240766891153,0.06241109674566857,0.5704014032543314
near_1e21,secondary_control,13,256,0.85,159,97,0,0.62109375,0.37890625,0.0,1.69372386356175,1.69372386356175e-10,0.014405041540424879,38.400000000000006,38.400000000000006,0.0,179.42347151033317,179.42347151033323,5.684341886080802e-14,8.218322762276278,0.03210282329014171,0.5889909267098583
near_1e21,secondary_control,13,256,0.9,155,101,0,0.60546875,0.39453125,0.0,1.852178208477147,1.8521782084771472e-10,0.0013231217360614167,25.599999999999994,25.60000000000001,1.4210854715202004e-14,197.25537982473344,197.25537982473347,2.842170943040401e-14,3.3223935417239527,0.01297809977235919,0.5924906502276408
near_1e21,secondary_control,13,256,0.95,153,103,0,0.59765625,0.40234375,0.0,2.010632553392544,2.010632553392544e-10,0.0013438220591661665,12.800000000000011,12.800000000000011,0.0,217.56911147138504,217.5691114713851,5.684341886080802e-14,0.7530480723664155,0.0029415940326813104,0.5947146559673187
near_1e21,secondary_control,13,512,0.1,512,0,0,1.0,0.0,0.0,0.9998785341666355,1e-10,0.6830913101692063,460.8,460.8,0.0,419.55978668072265,419.5597866807226,5.684341886080802e-14,506.0938792057884,0.9884646078238055,0.011535392176194481
near_1e21,secondary_control,13,512,0.15,512,0,0,1.0,0.0,0.0,0.9998178012499532,1e-10,0.5246369652538095,435.2,435.2,0.0,380.8095200316259,380.8095200316259,0.0,497.3589945552584,0.971404286240739,0.028595713759260954
near_1e21,secondary_control,13,512,0.2,512,0,0,1.0,0.0,0.0,0.9997570683332709,1e-10,0.36618262033841265,409.6,409.6,0.0,347.03914672289045,347.0391467228905,5.684341886080802e-14,483.43871745963435,0.9442162450383483,0.055783754961651666
near_1e21,secondary_control,13,512,0.25,512,0,0,1.0,0.0,0.0,0.9996963354165888,1e-10,0.20772827542301586,384.0,384.0,0.0,318.24866675451636,318.24866675451636,0.0,463.3357980843997,0.9049527306335932,0.09504726936640684
near_1e21,secondary_control,13,512,0.3,512,0,0,1.0,0.0,0.0,0.9996356024999065,1e-10,0.04927393050761908,358.4,358.4,0.0,294.43808012650356,294.43808012650356,0.0,436.2566144461069,0.8520637000900525,0.1479362999099475
near_1e21,secondary_control,13,512,0.35,500,12,0,0.9765625,0.0234375,0.0,0.9995748695832242,1e-10,0.0054543343216745255,332.8,332.8,0.0,275.6073868388521,275.6073868388521,0.0,401.86092713385455,0.7848846233083097,0.19167787669169034
near_1e21,secondary_control,13,512,0.4,454,58,0,0.88671875,0.11328125,0.0,0.999514136666542,1e-10,0.0010722800491090867,307.2,307.19999999999993,5.684341886080802e-14,261.75658689156194,261.75658689156194,0.0,360.53281837410066,0.7041656608869153,0.18255308911308465
near_1e21,secondary_control,13,512,0.45,422,90,0,0.82421875,0.17578125,0.0,0.9994534037498597,1e-10,0.0038434532551476774,281.6,281.59999999999997,5.684341886080802e-14,252.88568028463305,252.88568028463305,0.0,313.57473428604686,0.6124506529024353,0.21176809709756472
near_1e21,secondary_control,13,512,0.5,402,110,0,0.78515625,0.21484375,0.0,0.9993926708331774,1e-10,0.00046633914796778697,256.0,255.99999999999997,2.842170943040401e-14,248.9946670180655,248.9946670180655,0.0,263.2024243123453,0.5140672349850494,0.27108901501495064
near_1e21,secondary_control,13,512,0.55,377,135,0,0.736328125,0.263671875,0.0,0.9993319379164952,1e-10,0.0007231895104895525,230.39999999999998,230.39999999999995,2.842170943040401e-14,250.08354709185926,250.0835470918593,2.842170943040401e-14,212.2657032711609,0.41458145170148614,0.32174667329851386
near_1e21,secondary_control,13,512,0.6,363,149,0,0.708984375,0.291015625,0.0,0.9992712049998129,1e-10,0.00045492488228560113,204.8,204.8,0.0,256.15232050601435,256.15232050601435,0.0,163.74257284550035,0.31980971258886787,0.38917466241113213
near_1e21,secondary_control,13,512,0.65,350,162,0,0.68359375,0.31640625,0.0,1.0599064839001588,1.0599064839001589e-10,4.986850451227376e-05,179.2,179.19999999999996,2.842170943040401e-14,267.2009872605307,267.2009872605308,5.684341886080802e-14,120.18159187671338,0.23472967163420583,0.4488640783657942
near_1e21,secondary_control,13,512,0.7,343,169,0,0.669921875,0.330078125,0.0,1.2183608288155554,1.2183608288155555e-10,0.0037390214020339707,153.60000000000002,153.6,2.842170943040401e-14,283.2295473554084,283.22954735540844,5.684341886080802e-14,83.29978358647223,0.16269488981732858,0.5072269851826714
near_1e21,secondary_control,13,512,0.75,330,182,0,0.64453125,0.35546875,0.0,1.3768151737309524,1.3768151737309524e-10,0.0004396470137399966,128.0,127.99999999999997,2.842170943040401e-14,304.23800079064745,304.23800079064745,0.0,53.85257580388248,0.10518081211695797,0.539350437883042
near_1e21,secondary_control,13,512,0.8,323,189,0,0.630859375,0.369140625,0.0,1.5352695186463494,1.5352695186463495e-10,0.0005146902751804738,102.39999999999998,102.3999999999999,7.105427357601002e-14,330.2263475662478,330.2263475662478,0.0,31.753250693893865,0.062018067761511454,0.5688413072384886
near_1e21,secondary_control,13,512,0.85,320,192,0,0.625,0.375,0.0,1.693723863561746,1.6937238635617461e-10,0.0005993197714004861,76.80000000000001,76.79999999999998,2.842170943040401e-14,361.1945876822093,361.19458768220943,1.1368683772161603e-13,16.32981279661218,0.031894165618383166,0.5931058343816168
near_1e21,secondary_control,13,512,0.9,313,199,0,0.611328125,0.388671875,0.0,1.852178208477143,1.852178208477143e-10,0.001323036811806233,51.19999999999999,51.19999999999993,5.684341886080802e-14,397.14272113853224,397.14272113853235,1.1368683772161603e-13,6.6007504619116055,0.012892090745921105,0.5984360342540789
near_1e21,secondary_control,13,512,0.95,308,204,0,0.6015625,0.3984375,0.0,2.0106325533925395,2.0106325533925396e-10,0.0013438115227957237,25.600000000000023,25.599999999999994,2.842170943040401e-14,438.07074793521656,438.07074793521656,0.0,1.4960140641413429,0.0029219024690260603,0.598640597530974
near_1e21,secondary_control,14,128,0.1,128,0,0,1.0,0.0,0.0,0.9998872020563064,1e-10,0.6738645471294512,115.2,115.20000000000002,1.4210854715202004e-14,104.89883551369908,104.89883551369908,0.0,126.51274854492443,0.9883808480072221,0.011619151992777854
near_1e21,secondary_control,14,128,0.15,128,0,0,1.0,0.0,0.0,0.9998308030844597,1e-10,0.5107968206941769,108.8,108.80000000000001,1.4210854715202004e-14,95.22237990582292,95.22237990582293,1.4210854715202004e-14,124.31363311552907,0.9712002587150709,0.028799741284929126
near_1e21,secondary_control,14,128,0.2,128,0,0,1.0,0.0,0.0,0.9997744041126129,1e-10,0.3477290942589024,102.4,102.39999999999999,1.4210854715202004e-14,86.79534205479632,86.79534205479632,0.0,120.81016966763089,0.9438294505283663,0.05617054947163369
near_1e21,secondary_control,14,128,0.25,128,0,0,1.0,0.0,0.0,0.9997180051407661,1e-10,0.18466136782362808,96.0,96.0,0.0,79.61772196061924,79.61772196061924,0.0,115.75312346362342,0.904321277059558,0.095678722940442
near_1e21,secondary_control,14,128,0.3,128,0,0,1.0,0.0,0.0,0.9996616061689193,1e-10,0.021593641388353735,89.6,89.6,0.0,73.68951962329172,73.68951962329172,0.0,108.94575023749327,0.8511386737304162,0.14886132626958382
near_1e21,secondary_control,14,128,0.35,125,3,0,0.9765625,0.0234375,0.0,0.9996052071970726,1e-10,0.0028488972355280584,83.2,83.2,0.0,69.01073504281372,69.0107350428137,1.4210854715202004e-14,100.30671308899257,0.7836461960077544,0.19291630399224557
near_1e21,secondary_control,14,128,0.4,115,13,0,0.8984375,0.1015625,0.0,0.9995488082252257,1e-10,0.005101003154509787,76.8,76.8,0.0,65.58136821918526,65.58136821918526,0.0,89.93773933302172,0.7026385885392322,0.19579891146076778
near_1e21,secondary_control,14,128,0.45,105,23,0,0.8203125,0.1796875,0.0,0.999492409253379,1e-10,0.00022021129574889553,70.4,70.4,0.0,63.40141915240635,63.401419152406326,2.1316282072803006e-14,78.17112087169888,0.6107118818101475,0.20960061818985254
near_1e21,secondary_control,14,128,0.5,99,29,0,0.7734375,0.2265625,0.0,0.9994360102815322,1e-10,0.021515318939834716,64.0,63.999999999999986,1.4210854715202004e-14,62.47088784247697,62.47088784247697,0.0,65.56654053530086,0.512238597932038,0.26119890206796204
near_1e21,secondary_control,14,128,0.55,95,33,0,0.7421875,0.2578125,0.0,0.9993796113096854,1e-10,0.0012229077813497025,57.599999999999994,57.599999999999994,0.0,62.78977428939713,62.78977428939713,0.0,52.83917704033292,0.41280607062760094,0.32938142937239906
near_1e21,secondary_control,14,128,0.6,91,37,0,0.7109375,0.2890625,0.0,0.9993232123378386,1e-10,0.00147587232426738,51.2,51.2,0.0,64.35807849316684,64.35807849316683,1.4210854715202004e-14,40.732104832469936,0.3182195690036714,0.3927179309963286
near_1e21,secondary_control,14,128,0.65,87,41,0,0.6796875,0.3203125,0.0,1.119880443658567,1.119880443658567e-10,0.02803382253529174,44.8,44.8,0.0,67.17580045378608,67.17580045378607,1.4210854715202004e-14,29.877425895069948,0.23341738980523397,0.44627011019476603
near_1e21,secondary_control,14,128,0.7,84,44,0,0.65625,0.34375,0.0,1.2829481700938414,1.2829481700938414e-10,0.007491579844035479,38.400000000000006,38.4,7.105427357601002e-15,71.24294017125486,71.24294017125484,1.4210854715202004e-14,20.697629778549718,0.16170023264491967,0.4945497673550803
near_1e21,secondary_control,14,128,0.75,82,46,0,0.640625,0.359375,0.0,1.4460158965291159,1.446015896529116e-10,0.03510538675543029,32.0,32.0,0.0,76.55949764557317,76.55949764557317,0.0,13.375218379051233,0.10449389358633776,0.5361311064136622
near_1e21,secondary_control,14,128,0.8,81,47,0,0.6328125,0.3671875,0.0,1.6090836229643903,1.6090836229643903e-10,0.029220920794207794,25.599999999999994,25.599999999999987,7.105427357601002e-15,83.12547287674107,83.12547287674103,4.263256414560601e-14,7.883985225224177,0.061593634572063884,0.5712188654279361
near_1e21,secondary_control,14,128,0.85,81,47,0,0.6328125,0.3671875,0.0,1.7721513493996643,1.7721513493996644e-10,0.002716004238558445,19.200000000000003,19.199999999999996,7.105427357601002e-15,90.94086586475842,90.94086586475842,0.0,4.053623159342012,0.031668930932359465,0.6011435690676405
near_1e21,secondary_control,14,128,0.9,80,48,0,0.625,0.375,0.0,1.9352190758349388,1.935219075834939e-10,0.011806377668139079,12.799999999999997,12.799999999999997,0.0,100.0056766096254,100.00567660962537,2.842170943040401e-14,1.6383069997071602,0.012799273435212189,0.6122007265647879
near_1e21,secondary_control,14,128,0.95,79,49,0,0.6171875,0.3828125,0.0,2.0982868022702132,2.0982868022702132e-10,0.007893460574694089,6.400000000000006,6.400000000000002,3.552713678800501e-15,110.31990511134185,110.31990511134182,2.842170943040401e-14,0.3712838581456414,0.0029006551417628235,0.6142868448582371
near_1e21,secondary_control,14,256,0.1,256,0,0,1.0,0.0,0.0,0.9998872020563105,1e-10,0.6738645471294513,230.4,230.4,0.0,209.8252475789142,209.82524757891417,2.842170943040401e-14,252.99224289029053,0.9882509487901974,0.01174905120980263
near_1e21,secondary_control,14,256,0.15,256,0,0,1.0,0.0,0.0,0.9998308030844658,1e-10,0.5107968206941771,217.6,217.60000000000002,2.842170943040401e-14,190.5068070525569,190.5068070525569,0.0,248.54628940863606,0.9708839430024846,0.029116056997515405
near_1e21,secondary_control,14,256,0.2,256,0,0,1.0,0.0,0.0,0.9997744041126211,1e-10,0.34772909425890264,204.8,204.79999999999998,2.842170943040401e-14,173.70099031565672,173.70099031565672,0.0,241.46690196630058,0.9432300858058617,0.05676991419413835
near_1e21,secondary_control,14,256,0.25,256,0,0,1.0,0.0,0.0,0.9997180051407764,1e-10,0.1846613678236284,192.0,192.0,0.0,159.4077973682136,159.4077973682136,0.0,231.25593985122583,0.9033435150438509,0.09665648495614909
near_1e21,secondary_control,14,256,0.3,256,0,0,1.0,0.0,0.0,0.9996616061689315,1e-10,0.02159364138835418,179.2,179.2,0.0,147.6272282102276,147.6272282102276,0.0,217.52518413656185,0.8497077505334447,0.15029224946655528
near_1e21,secondary_control,14,256,0.35,249,7,0,0.97265625,0.02734375,0.0,0.9996052071970868,1e-10,0.002848897235531611,166.4,166.4,0.0,138.3592828416987,138.3592828416987,0.0,200.12361607626886,0.7817328752979252,0.19092337470207477
near_1e21,secondary_control,14,256,0.4,228,28,0,0.890625,0.109375,0.0,0.9995488082252421,1e-10,0.0035899822544251947,153.6,153.59999999999997,2.842170943040401e-14,131.60396126262685,131.60396126262685,0.0,179.27241531064743,0.7002828723072165,0.19034212769278347
near_1e21,secondary_control,14,256,0.45,209,47,0,0.81640625,0.18359375,0.0,0.9994924092533973,1e-10,0.000220210211207994,140.8,140.79999999999998,2.842170943040401e-14,127.36126347301213,127.36126347301213,0.0,155.65674726680805,0.608034169010969,0.20837208098903104
near_1e21,secondary_control,14,256,0.5,199,57,0,0.77734375,0.22265625,0.0,0.9994360102815526,1e-10,0.020681437290135718,128.0,127.99999999999999,1.4210854715202004e-14,125.63118947285447,125.63118947285447,0.0,130.41347509919217,0.5094276371062194,0.2679161128937806
near_1e21,secondary_control,14,256,0.55,191,65,0,0.74609375,0.25390625,0.0,0.9993796113097079,1e-10,0.001207607854799786,115.19999999999999,115.19999999999997,1.4210854715202004e-14,126.41373926215391,126.41373926215391,0.0,104.98099397628623,0.4100820077198681,0.3360117422801319
near_1e21,secondary_control,14,256,0.6,183,73,0,0.71484375,0.28515625,0.0,0.9993232123378631,1e-10,0.0027884609984781816,102.4,102.39999999999999,1.4210854715202004e-14,129.70891284091044,129.70891284091044,0.0,80.84070531730471,0.3157840051457215,0.3990597448542785
near_1e21,secondary_control,14,256,0.65,176,80,0,0.6875,0.3125,0.0,1.119880443658566,1.1198804436585661e-10,0.00543698329070097,89.6,89.59999999999997,2.842170943040401e-14,135.51671020912406,135.51671020912408,2.842170943040401e-14,59.241107518115356,0.2314105762426381,0.4560894237573619
near_1e21,secondary_control,14,256,0.7,168,88,0,0.65625,0.34375,0.0,1.28294817009384,1.2829481700938401e-10,0.00318654441981292,76.80000000000001,76.79999999999997,4.263256414560601e-14,143.83713136679475,143.83713136679478,2.842170943040401e-14,41.00637953463544,0.1601811700571697,0.4960688299428303
near_1e21,secondary_control,14,256,0.75,166,90,0,0.6484375,0.3515625,0.0,1.446015896529115,1.446015896529115e-10,0.01446128252244061,64.0,63.99999999999997,2.842170943040401e-14,154.67017631392258,154.67017631392258,0.0,26.482157695913223,0.10344592849966103,0.544991571500339
near_1e21,secondary_control,14,256,0.8,164,92,0,0.640625,0.359375,0.0,1.6090836229643894,1.6090836229643895e-10,0.00713530649529992,51.19999999999999,51.19999999999996,2.842170943040401e-14,168.0158450505075,168.0158450505075,0.0,15.60233797718283,0.06094663272337043,0.5796783672766296
near_1e21,secondary_control,14,256,0.85,162,94,0,0.6328125,0.3671875,0.0,1.7721513493996635,1.7721513493996636e-10,0.002714380687692808,38.400000000000006,38.39999999999996,4.263256414560601e-14,183.8741375765494,183.87413757654946,5.684341886080802e-14,8.019398592072907,0.03132577575028479,0.6014867242497152
near_1e21,secondary_control,14,256,0.9,159,97,0,0.62109375,0.37890625,0.0,1.935219075834938,1.935219075834938e-10,0.01098745969061854,25.599999999999994,25.59999999999995,4.263256414560601e-14,202.24505389204853,202.24505389204853,0.0,3.2404253522551327,0.012657911532246612,0.6084358384677534
near_1e21,secondary_control,14,256,0.95,157,99,0,0.61328125,0.38671875,0.0,2.098286802270212,2.098286802270212e-10,0.003047433327354132,12.800000000000011,12.799999999999983,2.842170943040401e-14,223.12859399700466,223.12859399700469,2.842170943040401e-14,0.7342850912339802,0.0028683011376327353,0.6104129488623673
near_1e21,secondary_control,14,512,0.1,512,0,0,1.0,0.0,0.0,0.9998919239412264,1e-10,0.662446793947825,460.8,460.79999999999995,5.684341886080802e-14,419.58493560270705,419.584935602707,5.684341886080802e-14,506.0635451437072,0.9884053616088031,0.011594638391196899
near_1e21,secondary_control,14,512,0.15,512,0,0,1.0,0.0,0.0,0.9998378859118395,1e-10,0.4936701909217376,435.2,435.20000000000005,5.684341886080802e-14,380.8661051060908,380.8661051060908,0.0,497.2851021942281,0.9712599652231018,0.028740034776898238
near_1e21,secondary_control,14,512,0.2,512,0,0,1.0,0.0,0.0,0.9997838478824527,1e-10,0.32489358789565004,409.6,409.6,0.0,347.13974241082815,347.13974241082815,0.0,483.29862445264865,0.9439426258840794,0.0560573741159206
near_1e21,secondary_control,14,512,0.25,512,0,0,1.0,0.0,0.0,0.9997298098530658,1e-10,0.1561169848695626,384.0,384.0,0.0,318.40584751691904,318.40584751691904,0.0,463.1070727812707,0.9045060015259193,0.09549399847408069
near_1e21,secondary_control,14,512,0.3,511,1,0,0.998046875,0.001953125,0.0,0.9996757718236791,1e-10,0.012659618156524832,358.4,358.4,0.0,294.66442042436336,294.6644204243634,5.684341886080802e-14,435.9215130724329,0.8514092052195955,0.1466376697804045
near_1e21,secondary_control,14,512,0.35,499,13,0,0.974609375,0.025390625,0.0,0.9996217337942922,1e-10,0.0022468051212332085,332.8,332.8,0.0,275.9154611331613,275.9154611331613,0.0,401.41222802497265,0.7840082578612747,0.1906011171387253
near_1e21,secondary_control,14,512,0.4,455,57,0,0.888671875,0.111328125,0.0,0.9995676957649053,1e-10,0.00022516564719454735,307.2,307.2,0.0,262.1589696433127,262.1589696433127,0.0,359.97944349720365,0.7030848505804759,0.18558702441952413
near_1e21,secondary_control,14,512,0.45,423,89,0,0.826171875,0.173828125,0.0,0.9995136577355186,1e-10,0.00022021021120866013,281.6,281.59999999999997,5.684341886080802e-14,253.3949459548176,253.39494595481764,5.684341886080802e-14,312.94452105662594,0.6112197676887225,0.21495210731127745
near_1e21,secondary_control,14,512,0.5,399,113,0,0.779296875,0.220703125,0.0,0.9994596197061317,1e-10,0.006327805576917589,256.0,255.99999999999997,2.842170943040401e-14,249.62339006767604,249.62339006767604,0.0,262.53949993320884,0.5127724608070485,0.2665244141929515
near_1e21,secondary_control,14,512,0.55,383,129,0,0.748046875,0.251953125,0.0,0.9994055816767449,1e-10,0.0012076078558183045,230.39999999999998,230.39999999999998,0.0,250.844301981888,250.844301981888,0.0,211.62194867728303,0.4133241185103184,0.3347227564896816
near_1e21,secondary_control,14,512,0.6,365,147,0,0.712890625,0.287109375,0.0,1.0253192363130497,1.0253192363130497e-10,0.0026041302767669805,204.8,204.8,0.0,257.0576816974535,257.0576816974535,0.0,163.1658689327373,0.31868333775925256,0.39420728724074744
near_1e21,secondary_control,14,512,0.65,351,161,0,0.685546875,0.314453125,0.0,1.1940958393391372,1.1940958393391372e-10,0.0004819499580255293,179.2,179.20000000000005,5.684341886080802e-14,268.2635292143725,268.2635292143725,0.0,119.70557493985108,0.23379995105439663,0.45174692394560334
near_1e21,secondary_control,14,512,0.7,340,172,0,0.6640625,0.3359375,0.0,1.3628724423652248,1.3628724423652249e-10,0.0031865444195209314,153.60000000000002,153.60000000000002,0.0,284.46184453264505,284.46184453264505,0.0,82.9389264446412,0.16199009071218984,0.5020724092878102
near_1e21,secondary_control,14,512,0.75,333,179,0,0.650390625,0.349609375,0.0,1.5316490453913123,1.5316490453913123e-10,0.004800475611410837,128.0,128.0,0.0,305.6526276522711,305.6526276522711,0.0,53.603334366356,0.10469401243428907,0.5456966125657109
near_1e21,secondary_control,14,512,0.8,326,186,0,0.63671875,0.36328125,0.0,1.7004256484173998,1.7004256484174e-10,0.0071353064972233815,102.39999999999998,102.39999999999999,1.4210854715202004e-14,331.83587857325074,331.83587857325074,0.0,31.599235275836296,0.061717256398117766,0.5750014936018822
near_1e21,secondary_control,14,512,0.85,322,190,0,0.62890625,0.37109375,0.0,1.869202251443487,1.869202251443487e-10,0.0027143806876911425,76.80000000000001,76.80000000000001,0.0,363.01159729558367,363.0115972955838,1.1368683772161603e-13,16.248075940112006,0.03173452332053126,0.5971717266794687
near_1e21,secondary_control,14,512,0.9,313,199,0,0.611328125,0.388671875,0.0,2.0379788544695745,2.0379788544695745e-10,0.0020856414492380626,51.19999999999999,51.19999999999999,0.0,399.17978381927037,399.1797838192705,1.1368683772161603e-13,6.567066034553649,0.012826300848737596,0.5985018241512624
near_1e21,secondary_control,14,512,0.95,309,203,0,0.603515625,0.396484375,0.0,2.206755457495662,2.2067554574956622e-10,0.00450662796708623,25.600000000000023,25.600000000000023,0.0,440.3404381443105,440.3404381443105,0.0,1.488303011101659,0.002906841818557928,0.6006087831814421
near_1e21,secondary_control,15,128,0.1,128,0,0,1.0,0.0,0.0,0.9997865995122045,1e-10,0.6942980793547833,115.2,115.19999999999999,1.4210854715202004e-14,104.87618573591003,104.87618573591001,1.4210854715202004e-14,126.54007110268068,0.9885943054896928,0.011405694510307152
near_1e21,secondary_control,15,128,0.15,128,0,0,1.0,0.0,0.0,0.9996798992683068,1e-10,0.5414471190321749,108.8,108.79999999999998,1.4210854715202004e-14,95.17141790579754,95.17141790579754,0.0,124.38020006927836,0.9717203130412372,0.028279686958762817
near_1e21,secondary_control,15,128,0.2,128,0,0,1.0,0.0,0.0,0.9995731990244091,1e-10,0.38859615870956654,102.4,102.4,0.0,86.70474294364007,86.70474294364008,1.4210854715202004e-14,120.93640606046165,0.9448156723473566,0.05518432765264336
near_1e21,secondary_control,15,128,0.25,128,0,0,1.0,0.0,0.0,0.9994664987805114,1e-10,0.23574519838695818,96.0,96.0,0.0,79.47616084943762,79.47616084943763,1.4210854715202004e-14,115.95930026689523,0.905932033335119,0.09406796666488104
near_1e21,secondary_control,15,128,0.3,128,0,0,1.0,0.0,0.0,0.9993597985366136,1e-10,0.08289423806434981,89.6,89.60000000000001,1.4210854715202004e-14,73.48567162319017,73.48567162319017,0.0,109.2479638910522,0.8534997178988453,0.14650028210115473
near_1e21,secondary_control,15,128,0.35,127,1,0,0.9921875,0.0078125,0.0,0.9992530982927159,1e-10,0.004879468346019156,83.2,83.20000000000002,1.4210854715202004e-14,68.73327526489773,68.73327526489774,1.4210854715202004e-14,100.71162727691528,0.7868095881009006,0.20537791189909937
near_1e21,secondary_control,15,128,0.4,112,16,0,0.875,0.125,0.0,0.9991463980488182,1e-10,0.009452633990901349,76.8,76.8,0.0,65.21897177456029,65.21897177456032,2.842170943040401e-14,90.43748834906813,0.7065428777270948,0.1684571222729052
near_1e21,secondary_control,15,128,0.45,104,24,0,0.8125,0.1875,0.0,0.9990396978049204,1e-10,0.004587228682233713,70.4,70.39999999999999,1.4210854715202004e-14,62.94276115217787,62.94276115217787,0.0,78.74074650168907,0.6151620820444459,0.1973379179555541
near_1e21,secondary_control,15,128,0.5,101,27,0,0.7890625,0.2109375,0.0,0.9989329975610227,1e-10,0.015537188992315154,64.0,63.99999999999999,7.105427357601002e-15,61.90464339775046,61.904643397750476,1.4210854715202004e-14,66.166280511178,0.5169240664935781,0.27213843350642186
near_1e21,secondary_control,15,128,0.55,95,33,0,0.7421875,0.2578125,0.0,0.998826297317125,1e-10,0.0014279533894561158,57.599999999999994,57.59999999999999,7.105427357601002e-15,62.10461851127806,62.104618511278076,1.4210854715202004e-14,53.42211383840159,0.41736026436251245,0.32482723563748755
near_1e21,secondary_control,15,128,0.6,93,35,0,0.7265625,0.2734375,0.0,0.9987195970732273,1e-10,0.00751260713761992,51.2,51.2,0.0,63.542686492760666,63.54268649276068,1.4210854715202004e-14,41.254787052458944,0.3223030238473355,0.4042594761526645
near_1e21,secondary_control,15,128,0.65,89,39,0,0.6953125,0.3046875,0.0,0.9986128968293295,1e-10,0.009903235349340678,44.8,44.8,0.0,66.21884734219829,66.2188473421983,1.4210854715202004e-14,30.309195652836493,0.2367905910377851,0.4585219089622149
near_1e21,secondary_control,15,128,0.7,87,41,0,0.6796875,0.3203125,0.0,1.1399134445165169,1.1399134445165169e-10,0.017519173767049923,38.400000000000006,38.400000000000006,0.0,70.1331010595909,70.13310105959093,2.842170943040401e-14,21.025164690024074,0.16425909914081308,0.515428400859187
near_1e21,secondary_control,15,128,0.75,86,42,0,0.671875,0.328125,0.0,1.2927644048391254,1.2927644048391253e-10,0.006783822664575556,32.0,32.0,0.0,75.28544764493853,75.28544764493857,4.263256414560601e-14,13.601566199478444,0.10626223593342535,0.5656127640665747
near_1e21,secondary_control,15,128,0.8,81,47,0,0.6328125,0.3671875,0.0,1.4456153651617338,1.445615365161734e-10,0.002898128365242947,25.599999999999994,25.59999999999999,3.552713678800501e-15,81.67588709824119,81.67588709824122,2.842170943040401e-14,8.023910401018616,0.06268680000795794,0.5701256999920421
near_1e21,secondary_control,15,128,0.85,80,48,0,0.625,0.375,0.0,1.5984663254843423,1.5984663254843423e-10,0.03200755054826643,19.200000000000003,19.199999999999996,7.105427357601002e-15,89.30441941949883,89.30441941949887,4.263256414560601e-14,4.127903214602958,0.03224924386408561,0.5927507561359144
near_1e21,secondary_control,15,128,0.9,79,49,0,0.6171875,0.3828125,0.0,1.7513172858069508,1.751317285806951e-10,0.008264185883566366,12.799999999999997,12.799999999999992,5.329070518200751e-15,98.1710446087115,98.17104460871154,4.263256414560601e-14,1.6689238731545604,0.013038467759020003,0.60414903224098
near_1e21,secondary_control,15,128,0.95,78,50,0,0.609375,0.390625,0.0,1.9041682461295588,1.9041682461295588e-10,0.026437853508473497,6.400000000000006,6.399999999999999,7.105427357601002e-15,108.27576266587917,108.2757626658792,2.842170943040401e-14,0.37829334092428196,0.002955416725970953,0.606419583274029
near_1e21,secondary_control,15,256,0.1,256,0,0,1.0,0.0,0.0,0.9999567112994937,1e-10,0.6942980792583491,230.4,230.39999999999998,2.842170943040401e-14,209.75842491136834,209.7584249113683,2.842170943040401e-14,253.07283854000272,0.9885657755468856,0.011434224453114372
near_1e21,secondary_control,15,256,0.15,256,0,0,1.0,0.0,0.0,0.9999350669492406,1e-10,0.5414471188875237,217.6,217.6,0.0,190.3564560505787,190.3564560505787,0.0,248.74260102540953,0.971650785255506,0.028349214744494033
near_1e21,secondary_control,15,256,0.2,256,0,0,1.0,0.0,0.0,0.9999134225989875,1e-10,0.38859615851669815,204.8,204.79999999999998,2.842170943040401e-14,173.43369964547327,173.43369964547324,2.842170943040401e-14,241.83904331014338,0.9446837629302476,0.055316237069752416
near_1e21,secondary_control,15,256,0.25,256,0,0,1.0,0.0,0.0,0.9998917782487343,1e-10,0.2357451981458728,192.0,192.0,0.0,158.99015569605197,158.99015569605194,2.842170943040401e-14,231.86341216291672,0.9057164537613934,0.09428354623860657
near_1e21,secondary_control,15,256,0.3,256,0,0,1.0,0.0,0.0,0.9998701338984812,1e-10,0.08289423777504745,179.2,179.2,0.0,147.02582420231482,147.02582420231482,0.0,218.41496331835836,0.8531834504623373,0.14681654953766266
near_1e21,secondary_control,15,256,0.35,252,4,0,0.984375,0.015625,0.0,0.9998484895482281,1e-10,0.004879468346021043,166.4,166.39999999999998,2.842170943040401e-14,137.54070516426185,137.54070516426185,0.0,201.31465784570236,0.7863853822097748,0.19798961779022517
near_1e21,secondary_control,15,256,0.4,223,33,0,0.87109375,0.12890625,0.0,0.9998268451979749,1e-10,0.001986143713129218,153.6,153.59999999999997,2.842170943040401e-14,130.53479858189303,130.534798581893,2.842170943040401e-14,180.74076994264937,0.7060186325884741,0.16507511741152592
near_1e21,secondary_control,15,256,0.45,210,46,0,0.8203125,0.1796875,0.0,0.9998052008477218,1e-10,0.003428543993068134,140.8,140.79999999999995,5.684341886080802e-14,126.00810445520837,126.00810445520835,1.4210854715202004e-14,157.3282931737696,0.6145636452100375,0.20574885478996252
